date,co,no,no2,o3,so2,pm2_5,pm10,nh3,aqi
2022-06-06 21:00:00,353.81,0.0,5.65,59.37,8.82,76.97,100.77,0.4,5
2022-06-06 22:00:00,343.8,0.0,7.2,51.5,12.4,72.1,96.89,0.0,5
2022-06-06 23:00:00,340.46,0.0,6.51,49.35,10.49,63.56,87.77,0.0,5
2022-06-07 00:00:00,333.79,0.0,5.57,47.92,8.23,56.49,80.01,0.26,5
2022-06-07 01:00:00,333.79,0.08,5.44,47.21,7.15,50.47,73.17,0.56,5
2022-06-07 02:00:00,347.14,0.51,5.65,48.64,6.97,45.36,67.33,0.75,4
2022-06-07 03:00:00,350.48,0.82,5.23,62.23,7.33,44.08,65.97,0.7,4
2022-06-07 04:00:00,333.79,0.52,3.56,91.55,8.58,48.57,71.85,0.26,4
2022-06-07 05:00:00,330.45,0.32,2.55,117.3,8.94,55.93,82.41,0.41,5
2022-06-07 06:00:00,333.79,0.27,2.38,143.05,9.89,63.86,94.36,0.65,5
2022-06-07 07:00:00,367.16,0.23,3.77,158.79,12.64,75.41,111.09,1.6,5
2022-06-07 08:00:00,403.88,0.28,4.97,165.94,15.14,86.43,126.49,2.69,5
2022-06-07 09:00:00,427.25,0.29,6.08,175.95,16.45,95.32,138.3,3.48,5
2022-06-07 10:00:00,447.27,0.25,7.2,185.97,18.12,103.65,149.21,3.96,5
2022-06-07 11:00:00,467.3,0.16,8.48,175.95,18.6,106.65,151.66,4.18,5
2022-06-07 12:00:00,500.68,0.05,9.17,157.36,18.12,106.15,148.08,4.31,5
2022-06-07 13:00:00,500.68,0.02,8.31,123.02,14.42,101.13,139.6,4.56,5
2022-06-07 14:00:00,460.62,0.0,7.11,91.55,10.01,92.97,125.53,4.31,5
2022-06-07 15:00:00,423.91,0.0,5.27,94.41,8.34,98.23,124.91,2.28,5
2022-06-07 16:00:00,407.22,0.0,4.37,138.76,15.97,128.85,151.57,0.0,5
2022-06-07 17:00:00,413.89,0.0,4.46,163.08,22.41,152.32,173.94,0.0,5
2022-06-07 18:00:00,413.89,0.0,4.58,154.5,22.89,152.31,174.66,0.0,5
2022-06-07 19:00:00,417.23,0.0,5.1,130.18,24.32,147.88,170.14,0.0,5
2022-06-07 20:00:00,423.91,0.0,5.27,107.29,18.84,143.84,164.54,0.0,5
2022-06-07 21:00:00,427.25,0.0,5.27,91.55,13.23,137.53,156.68,0.0,5
2022-06-07 22:00:00,440.6,0.0,5.44,75.82,8.46,132.96,150.77,0.97,5
2022-06-07 23:00:00,447.27,0.0,5.44,60.08,5.01,129.84,146.7,1.66,5
2022-06-08 00:00:00,453.95,0.0,5.44,47.92,3.31,128.34,144.66,1.99,5
2022-06-08 01:00:00,487.33,0.18,6.77,37.91,2.71,127.02,143.58,2.15,5
2022-06-08 02:00:00,574.11,1.2,8.4,38.98,2.8,126.73,145.33,2.44,5
2022-06-08 03:00:00,640.87,1.51,9.0,64.37,3.01,127.35,149.08,3.17,5
2022-06-08 04:00:00,447.27,0.38,3.08,105.86,6.44,104.29,134.4,1.66,5
2022-06-08 05:00:00,417.23,0.27,2.27,120.16,6.62,94.99,126.18,2.5,5
2022-06-08 06:00:00,407.22,0.24,2.1,133.04,6.91,90.21,121.65,3.36,5
2022-06-08 07:00:00,380.52,0.12,2.83,144.48,9.06,84.68,118.89,4.02,5
2022-06-08 08:00:00,370.5,0.09,4.03,155.93,12.16,82.79,123.26,4.18,5
2022-06-08 09:00:00,370.5,0.07,5.4,177.38,17.88,87.79,135.23,4.24,5
2022-06-08 10:00:00,407.22,0.09,7.97,180.24,21.7,93.3,148.0,4.75,5
2022-06-08 11:00:00,453.95,0.11,10.2,150.2,19.31,92.48,147.58,5.57,5
2022-06-08 12:00:00,480.65,0.08,11.48,117.3,15.5,89.15,140.63,5.89,5
2022-06-08 13:00:00,500.68,0.01,10.8,87.98,12.16,89.53,135.76,6.14,5
2022-06-08 14:00:00,480.65,0.0,8.31,68.66,9.06,91.26,133.84,6.33,5
2022-06-08 15:00:00,453.95,0.0,6.0,58.65,6.5,95.67,137.02,5.7,5
2022-06-08 16:00:00,447.27,0.0,4.84,67.23,7.21,114.4,152.68,2.94,5
2022-06-08 17:00:00,460.62,0.0,5.06,95.84,12.16,148.12,181.82,0.69,5
2022-06-08 18:00:00,453.95,0.0,5.4,113.01,14.42,164.66,195.85,0.0,5
2022-06-08 19:00:00,423.91,0.0,4.88,110.15,14.31,154.21,182.57,0.32,5
2022-06-08 20:00:00,410.56,0.0,4.37,94.41,12.64,140.38,166.41,0.86,5
2022-06-08 21:00:00,427.25,0.0,4.41,79.39,10.01,132.72,157.92,1.0,5
2022-06-08 22:00:00,440.6,0.0,4.63,67.95,7.99,128.28,153.46,0.98,5
2022-06-08 23:00:00,453.95,0.0,4.37,60.08,6.5,123.95,148.95,1.03,5
2022-06-09 00:00:00,453.95,0.0,4.11,53.64,5.78,119.71,143.89,1.06,5
2022-06-09 01:00:00,460.62,0.08,4.88,49.35,5.54,113.95,137.44,1.04,5
2022-06-09 02:00:00,487.33,0.58,6.0,53.64,6.26,109.88,134.5,1.06,5
2022-06-09 03:00:00,494.0,0.82,5.74,74.39,6.74,105.38,132.07,1.25,5
2022-06-09 04:00:00,440.6,0.5,3.98,108.72,10.13,104.91,137.83,0.0,5
2022-06-09 05:00:00,417.23,0.36,3.04,124.45,9.78,102.04,137.63,0.0,5
2022-06-09 06:00:00,400.54,0.29,2.63,135.9,9.42,100.44,138.92,0.0,5
2022-06-09 07:00:00,413.89,0.11,4.37,115.87,7.51,96.07,131.97,0.76,5
2022-06-09 08:00:00,440.6,0.12,5.65,85.83,5.54,90.93,119.27,2.22,5
2022-06-09 09:00:00,460.62,0.09,6.08,72.96,4.83,88.44,112.07,2.69,5
2022-06-09 10:00:00,467.3,0.05,6.25,77.25,3.99,88.57,114.28,2.91,5
2022-06-09 11:00:00,467.3,0.03,6.85,87.98,3.16,88.9,126.4,2.66,5
2022-06-09 12:00:00,467.3,0.01,8.05,100.14,3.07,87.98,142.34,2.31,5
2022-06-09 13:00:00,447.27,0.0,7.71,103.0,3.31,84.45,147.31,2.53,5
2022-06-09 14:00:00,417.23,0.0,6.34,90.84,3.16,84.77,146.93,3.07,5
2022-06-09 15:00:00,410.56,0.0,5.23,86.55,3.43,92.84,148.75,3.1,5
2022-06-09 16:00:00,413.89,0.0,4.76,98.71,4.41,108.02,155.01,2.12,5
2022-06-09 17:00:00,423.91,0.0,4.67,120.16,5.66,126.0,166.45,0.91,5
2022-06-09 18:00:00,420.57,0.0,4.07,135.9,6.56,140.14,180.14,0.11,5
2022-06-09 19:00:00,413.89,0.0,3.56,125.89,5.96,146.03,188.13,0.56,5
2022-06-09 20:00:00,410.56,0.0,4.16,105.86,8.11,146.3,193.1,0.84,5
2022-06-09 21:00:00,410.56,0.0,6.25,81.54,9.42,145.7,195.31,1.01,5
2022-06-09 22:00:00,423.91,0.0,9.17,60.8,8.46,141.54,190.44,1.57,5
2022-06-09 23:00:00,433.92,0.0,10.37,45.06,7.63,135.56,181.11,1.66,5
2022-06-10 00:00:00,433.92,0.0,9.34,35.41,6.32,129.45,170.73,1.68,5
2022-06-10 01:00:00,453.95,0.21,8.48,30.4,5.19,122.61,159.68,1.63,5
2022-06-10 02:00:00,500.68,0.99,7.45,36.48,4.77,117.8,152.43,1.88,5
2022-06-10 03:00:00,527.38,1.05,6.17,57.22,4.17,114.82,149.04,2.44,5
2022-06-10 04:00:00,447.27,0.41,3.13,88.69,7.15,98.84,135.32,1.8,5
2022-06-10 05:00:00,423.91,0.32,2.48,104.43,8.23,82.31,113.12,2.94,5
2022-06-10 06:00:00,400.54,0.28,2.18,113.01,8.46,70.39,97.24,3.61,5
2022-06-10 07:00:00,380.52,0.11,3.64,111.58,10.25,61.79,84.69,3.89,5
2022-06-10 08:00:00,380.52,0.08,5.48,114.44,14.54,56.88,75.43,4.02,5
2022-06-10 09:00:00,387.19,0.05,6.94,128.75,21.93,54.81,68.9,3.89,5
2022-06-10 10:00:00,397.21,0.02,8.23,134.47,27.18,49.13,59.37,3.86,4
2022-06-10 11:00:00,417.23,0.02,10.02,123.02,27.89,43.18,52.23,4.43,4
2022-06-10 12:00:00,447.27,0.01,13.88,97.27,31.47,39.44,49.19,5.26,4
2022-06-10 13:00:00,494.0,0.0,18.16,68.66,34.33,39.03,50.33,6.21,4
2022-06-10 14:00:00,507.35,0.0,19.54,49.35,31.47,37.66,50.55,7.16,4
2022-06-10 15:00:00,467.3,0.0,17.48,41.13,25.51,33.74,47.36,7.73,4
2022-06-10 16:00:00,433.92,0.0,14.05,38.27,17.64,31.75,45.23,7.92,4
2022-06-10 17:00:00,420.57,0.0,11.14,36.48,11.44,32.68,45.71,7.85,4
2022-06-10 18:00:00,407.22,0.0,8.57,38.27,8.11,34.05,45.58,7.28,4
2022-06-10 19:00:00,377.18,0.0,6.34,44.7,6.85,33.62,42.66,6.46,4
2022-06-10 20:00:00,360.49,0.0,5.18,45.06,6.08,31.93,39.32,6.52,4
2022-06-10 21:00:00,353.81,0.0,4.88,40.77,5.07,29.11,35.53,6.97,4
2022-06-10 22:00:00,347.14,0.0,4.8,36.48,4.23,25.77,31.56,7.47,4
2022-06-10 23:00:00,340.46,0.0,4.58,35.05,4.11,21.4,26.45,7.66,3
2022-06-11 00:00:00,333.79,0.0,4.63,35.76,4.35,16.52,20.85,7.73,2
2022-06-11 01:00:00,340.46,0.05,5.14,36.12,5.13,13.7,17.75,7.79,2
2022-06-11 02:00:00,357.15,0.39,5.57,41.48,6.56,13.79,18.16,7.47,2
2022-06-11 03:00:00,357.15,0.54,4.67,68.66,9.18,16.49,21.13,6.71,2
2022-06-11 04:00:00,313.76,0.3,3.0,108.72,15.5,23.29,27.75,5.13,3
2022-06-11 05:00:00,300.41,0.23,3.17,141.62,20.5,31.69,36.1,3.61,4
2022-06-11 06:00:00,290.39,0.23,3.17,167.37,23.6,39.7,44.02,2.34,4
2022-06-11 07:00:00,290.39,0.05,3.86,164.51,22.65,41.99,47.85,1.95,4
2022-06-11 08:00:00,300.41,0.08,4.97,141.62,20.27,39.44,50.55,2.44,4
2022-06-11 09:00:00,317.1,0.13,5.91,131.61,18.36,39.46,56.12,2.98,4
2022-06-11 10:00:00,373.84,0.27,8.31,117.3,15.74,41.47,62.79,4.37,4
2022-06-11 11:00:00,447.27,0.44,11.31,101.57,13.47,43.47,66.85,5.89,4
2022-06-11 12:00:00,520.71,0.37,14.91,80.82,11.44,44.01,68.12,6.97,4
2022-06-11 13:00:00,567.44,0.1,16.96,52.93,9.54,43.15,67.09,7.6,4
2022-06-11 14:00:00,480.65,0.0,13.02,41.48,9.3,40.65,63.16,7.16,4
2022-06-11 15:00:00,370.5,0.0,8.48,55.79,12.4,37.48,57.18,6.14,4
2022-06-11 16:00:00,307.08,0.0,8.31,85.83,29.56,36.03,54.0,3.96,4
2022-06-11 17:00:00,303.75,0.0,8.74,72.96,25.75,29.01,42.55,4.62,4
2022-06-11 18:00:00,293.73,0.0,6.43,67.23,12.87,17.86,25.26,4.88,2
2022-06-11 19:00:00,293.73,0.0,6.0,61.51,8.34,12.12,16.07,5.07,2
2022-06-11 20:00:00,303.75,0.0,6.08,53.64,6.68,10.74,13.92,6.08,2
2022-06-11 21:00:00,313.76,0.0,5.91,45.78,5.3,10.8,14.13,6.65,2
2022-06-11 22:00:00,323.77,0.0,5.83,40.77,4.65,11.62,15.46,6.33,2
2022-06-11 23:00:00,327.11,0.0,5.74,40.05,5.13,13.33,17.65,5.76,2
2022-06-12 00:00:00,327.11,0.0,5.91,42.2,6.91,16.35,21.02,5.13,2
2022-06-12 01:00:00,340.46,0.11,6.77,43.99,9.89,20.15,24.95,5.0,3
2022-06-12 02:00:00,363.83,0.73,7.97,50.78,14.19,23.17,28.18,5.38,3
2022-06-12 03:00:00,357.15,1.06,7.71,77.96,18.6,23.67,28.16,5.07,3
2022-06-12 04:00:00,313.76,0.72,5.57,121.59,21.93,26.41,29.92,3.36,4
2022-06-12 05:00:00,307.08,0.45,4.16,163.08,22.89,35.53,39.52,2.72,4
2022-06-12 06:00:00,307.08,0.33,3.47,197.41,24.08,47.96,52.82,1.88,4
2022-06-12 07:00:00,303.75,0.23,2.87,205.99,20.5,54.58,64.58,1.11,5
2022-06-12 08:00:00,300.41,0.16,2.74,194.55,15.74,55.82,75.51,1.04,5
2022-06-12 09:00:00,303.75,0.1,3.08,188.83,14.07,57.52,83.17,1.16,5
2022-06-12 10:00:00,313.76,0.09,3.73,185.97,13.95,60.11,88.19,1.41,5
2022-06-12 11:00:00,327.11,0.11,4.16,185.97,17.17,64.92,91.42,1.5,5
2022-06-12 12:00:00,337.12,0.07,4.28,170.23,17.88,64.64,87.7,1.79,5
2022-06-12 13:00:00,330.45,0.01,3.64,127.32,9.89,55.78,75.96,2.66,5
2022-06-12 14:00:00,330.45,0.0,3.13,95.84,4.77,48.04,66.5,3.55,4
2022-06-12 15:00:00,330.45,0.0,2.74,87.26,3.55,44.8,61.84,4.05,4
2022-06-12 16:00:00,330.45,0.0,2.55,85.83,3.22,42.79,57.24,4.31,4
2022-06-12 17:00:00,337.12,0.0,2.44,86.55,2.71,39.64,50.27,4.5,4
2022-06-12 18:00:00,333.79,0.0,2.25,82.97,1.94,35.22,42.17,4.56,4
2022-06-12 19:00:00,323.77,0.0,2.01,75.1,1.48,30.66,35.24,4.62,4
2022-06-12 20:00:00,323.77,0.0,2.27,62.23,1.67,27.58,31.34,5.19,4
2022-06-12 21:00:00,330.45,0.0,2.68,51.5,1.97,25.62,29.14,5.7,4
2022-06-12 22:00:00,343.8,0.0,3.17,45.78,2.38,24.1,27.54,5.7,3
2022-06-12 23:00:00,353.81,0.0,3.73,44.7,3.16,22.81,26.12,6.14,3
2022-06-13 00:00:00,360.49,0.0,4.54,44.7,4.41,21.37,24.56,6.71,3
2022-06-13 01:00:00,373.84,0.1,5.91,42.92,6.2,20.05,23.41,7.22,3
2022-06-13 02:00:00,397.21,0.63,7.45,47.21,9.42,19.47,23.45,7.54,2
2022-06-13 03:00:00,397.21,0.85,8.4,67.23,14.66,19.64,23.95,7.22,2
2022-06-13 04:00:00,350.48,0.5,8.05,92.98,21.46,20.93,24.96,5.83,3
2022-06-13 05:00:00,337.12,0.46,6.43,133.04,24.32,26.36,30.31,4.81,4
2022-06-13 06:00:00,330.45,0.39,5.14,180.24,27.66,37.05,40.97,3.7,4
2022-06-13 07:00:00,320.43,0.29,4.33,203.13,28.61,45.24,48.97,2.22,4
2022-06-13 08:00:00,323.77,0.2,4.71,211.72,30.04,50.44,53.67,1.5,5
2022-06-13 09:00:00,330.45,0.09,5.57,205.99,29.33,52.03,54.86,1.41,5
2022-06-13 10:00:00,353.81,0.08,6.51,188.83,23.84,49.41,52.67,2.22,4
2022-06-13 11:00:00,390.53,0.14,7.88,174.52,19.31,48.3,52.46,3.07,4
2022-06-13 12:00:00,433.92,0.12,10.2,160.22,17.64,49.26,54.26,3.61,4
2022-06-13 13:00:00,500.68,0.02,13.54,130.18,15.5,52.98,58.92,4.81,5
2022-06-13 14:00:00,527.38,0.0,13.88,94.41,13.23,56.37,63.46,6.02,5
2022-06-13 15:00:00,480.65,0.0,10.71,72.24,11.09,55.79,63.62,6.4,5
2022-06-13 16:00:00,440.6,0.0,7.97,57.22,8.34,50.28,58.43,6.59,5
2022-06-13 17:00:00,440.6,0.0,7.54,45.06,6.14,44.76,53.37,6.9,4
2022-06-13 18:00:00,447.27,0.0,7.8,37.55,4.59,40.64,49.37,6.71,4
2022-06-13 19:00:00,420.57,0.0,6.94,36.48,4.17,37.98,46.23,6.27,4
2022-06-13 20:00:00,407.22,0.0,6.17,36.48,4.89,38.1,45.98,6.21,4
2022-06-13 21:00:00,407.22,0.0,5.91,34.33,5.36,39.71,47.29,5.95,4
2022-06-13 22:00:00,413.89,0.0,6.08,32.9,6.02,42.2,49.64,5.57,4
2022-06-13 23:00:00,420.57,0.0,6.25,33.97,6.74,45.0,52.17,5.19,4
2022-06-14 00:00:00,423.91,0.0,6.6,36.84,7.27,47.08,54.22,4.81,4
2022-06-14 01:00:00,447.27,0.13,7.8,38.27,7.87,48.7,56.33,4.94,4
2022-06-14 02:00:00,507.35,0.94,10.11,46.49,10.49,51.75,60.65,5.38,5
2022-06-14 03:00:00,514.03,1.47,11.14,75.82,18.6,57.37,66.7,4.18,5
2022-06-14 04:00:00,380.52,1.26,11.82,120.16,43.39,58.44,64.87,0.25,5
2022-06-14 05:00:00,347.14,0.58,8.23,157.36,39.58,53.18,57.46,0.0,5
2022-06-14 06:00:00,330.45,0.29,6.34,175.95,33.86,49.33,52.16,0.0,4
2022-06-14 07:00:00,317.1,0.14,4.58,171.66,23.37,38.72,40.52,0.11,4
2022-06-14 08:00:00,310.42,0.08,4.07,157.36,17.17,29.85,31.33,0.42,4
2022-06-14 09:00:00,313.76,0.03,4.46,151.63,16.45,25.2,26.52,0.63,4
2022-06-14 10:00:00,333.79,0.02,5.57,143.05,15.5,23.56,25.11,1.33,3
2022-06-14 11:00:00,357.15,0.04,6.77,134.47,14.42,23.8,25.82,2.09,3
2022-06-14 12:00:00,377.18,0.03,7.88,130.18,15.14,24.22,26.68,2.6,3
2022-06-14 13:00:00,383.85,0.0,8.83,125.89,20.27,26.3,29.35,3.1,4
2022-06-14 14:00:00,380.52,0.0,8.57,121.59,27.66,32.93,36.86,3.48,4
2022-06-14 15:00:00,393.87,0.0,7.37,115.87,27.18,44.76,49.61,3.67,4
2022-06-14 16:00:00,427.25,0.0,5.65,104.43,17.88,53.62,59.04,4.02,5
2022-06-14 17:00:00,453.95,0.0,5.14,94.41,11.68,55.98,61.52,4.43,5
2022-06-14 18:00:00,453.95,0.0,5.06,86.55,8.58,55.16,60.28,4.43,5
2022-06-14 19:00:00,427.25,0.0,4.33,79.39,6.32,51.71,56.02,3.93,5
2022-06-14 20:00:00,393.87,0.0,3.56,68.66,4.29,46.41,50.14,3.55,4
2022-06-14 21:00:00,373.84,0.0,3.17,55.79,2.83,41.53,44.99,3.17,4
2022-06-14 22:00:00,363.83,0.0,3.34,44.35,2.24,38.75,42.19,2.82,4
2022-06-14 23:00:00,360.49,0.0,3.94,35.41,2.03,37.45,40.97,2.56,4
2022-06-15 00:00:00,363.83,0.0,5.06,27.54,1.91,37.54,41.24,2.41,4
2022-06-15 01:00:00,397.21,0.01,7.71,19.49,2.12,39.08,42.99,2.41,4
2022-06-15 02:00:00,487.33,0.14,13.19,11.35,2.89,41.65,46.03,2.85,4
2022-06-15 03:00:00,574.11,0.39,18.51,6.53,3.99,42.45,47.0,3.26,4
2022-06-15 04:00:00,500.68,0.07,18.68,15.2,8.11,37.7,41.0,2.31,4
2022-06-15 05:00:00,447.27,0.07,17.31,20.92,11.09,35.12,37.82,1.63,4
2022-06-15 06:00:00,413.89,0.11,13.88,23.6,11.21,33.47,35.83,1.23,4
2022-06-15 07:00:00,377.18,0.16,8.14,31.11,9.06,29.37,31.6,1.12,4
2022-06-15 08:00:00,357.15,0.05,5.23,37.91,6.91,25.22,27.33,1.22,4
2022-06-15 09:00:00,343.8,0.03,3.94,45.06,5.48,21.97,23.75,1.27,3
2022-06-15 10:00:00,343.8,0.02,3.3,50.07,4.35,20.03,21.53,1.38,3
2022-06-15 11:00:00,357.15,0.02,3.34,51.5,3.73,19.73,21.03,1.6,2
2022-06-15 12:00:00,370.5,0.01,3.6,52.21,3.37,19.84,21.02,1.79,2
2022-06-15 13:00:00,383.85,0.0,4.16,55.79,3.34,22.23,23.51,2.06,3
2022-06-15 14:00:00,373.84,0.0,3.81,60.08,2.62,24.08,25.72,2.22,3
2022-06-15 15:00:00,350.48,0.0,2.91,61.51,1.74,25.04,27.07,1.88,4
2022-06-15 16:00:00,343.8,0.0,5.27,55.79,6.02,31.15,33.67,1.2,4
2022-06-15 17:00:00,343.8,0.0,16.96,40.05,24.56,47.21,50.18,0.08,4
2022-06-15 18:00:00,360.49,0.0,34.96,23.25,46.25,72.98,75.99,0.0,5
2022-06-15 19:00:00,397.21,0.0,46.61,14.31,55.31,96.6,99.4,0.0,5
2022-06-15 20:00:00,440.6,0.0,43.87,14.13,48.16,110.21,113.49,0.0,5
2022-06-15 21:00:00,467.3,0.0,30.16,20.03,33.86,108.44,112.76,0.0,5
2022-06-15 22:00:00,460.62,0.0,19.02,25.39,23.37,96.79,102.28,0.0,5
2022-06-15 23:00:00,447.27,0.0,13.88,27.18,16.45,85.85,91.68,0.09,5
2022-06-16 00:00:00,440.6,0.0,11.48,26.82,12.16,76.65,82.11,0.52,5
2022-06-16 01:00:00,433.92,0.04,10.37,26.46,9.54,69.23,74.18,0.78,5
2022-06-16 02:00:00,453.95,0.13,9.25,25.75,6.74,64.48,69.14,1.16,5
2022-06-16 03:00:00,453.95,0.1,6.94,26.11,4.23,55.22,59.6,1.79,5
2022-06-16 04:00:00,373.84,0.21,4.88,42.56,5.72,29.91,32.73,1.42,4
2022-06-16 05:00:00,333.79,0.34,3.9,70.81,9.3,18.93,21.02,1.09,2
2022-06-16 06:00:00,327.11,0.32,3.04,104.43,12.76,16.95,18.95,1.01,2
2022-06-16 07:00:00,327.11,0.24,2.72,127.32,14.54,18.44,20.34,0.92,3
2022-06-16 08:00:00,323.77,0.17,3.21,135.9,15.14,19.98,21.67,0.79,3
2022-06-16 09:00:00,323.77,0.08,3.81,138.76,15.97,20.77,22.37,0.73,3
2022-06-16 10:00:00,350.48,0.01,5.65,128.75,15.26,21.41,23.19,1.52,3
2022-06-16 11:00:00,390.53,0.01,8.05,110.15,13.83,22.14,24.33,2.69,3
2022-06-16 12:00:00,423.91,0.0,10.37,92.98,11.8,21.5,23.98,3.55,3
2022-06-16 13:00:00,447.27,0.0,11.14,79.39,9.89,20.63,23.6,4.31,3
2022-06-16 14:00:00,407.22,0.0,8.57,72.24,8.23,18.89,22.18,4.43,2
2022-06-16 15:00:00,360.49,0.0,5.74,67.23,6.32,16.02,19.11,3.93,2
2022-06-16 16:00:00,333.79,0.0,3.56,59.37,3.67,12.49,14.85,3.07,2
2022-06-16 17:00:00,333.79,0.0,2.96,48.64,2.21,10.43,12.39,2.69,2
2022-06-16 18:00:00,340.46,0.0,4.63,38.98,3.87,11.77,13.36,2.06,2
2022-06-16 19:00:00,347.14,0.0,7.8,30.4,7.45,16.88,18.16,1.35,2
2022-06-16 20:00:00,363.83,0.0,9.85,25.03,9.06,22.56,23.8,1.0,3
2022-06-16 21:00:00,380.52,0.0,10.62,23.25,8.58,27.01,28.34,0.92,4
2022-06-16 22:00:00,387.19,0.0,9.77,23.6,7.03,28.31,29.75,1.01,4
2022-06-16 23:00:00,387.19,0.0,7.8,24.32,4.89,26.19,27.79,1.2,4
2022-06-17 00:00:00,383.85,0.0,6.0,23.96,3.19,22.31,24.16,1.39,3
2022-06-17 01:00:00,393.87,0.06,5.44,22.53,2.74,18.77,20.76,1.49,2
2022-06-17 02:00:00,413.89,0.31,5.48,26.11,3.13,15.17,17.17,1.47,2
2022-06-17 03:00:00,417.23,0.51,4.93,43.63,4.11,12.41,14.22,1.33,2
2022-06-17 04:00:00,377.18,0.25,4.24,57.94,5.07,9.97,11.36,1.0,1
2022-06-17 05:00:00,350.48,0.17,4.33,56.51,5.78,8.5,9.81,0.93,1
2022-06-17 06:00:00,343.8,0.14,4.67,59.37,7.51,8.66,10.03,0.95,1
2022-06-17 07:00:00,347.14,0.12,5.65,64.37,11.21,10.34,11.69,0.93,2
2022-06-17 08:00:00,360.49,0.13,7.03,66.52,16.45,12.67,13.92,0.91,2
2022-06-17 09:00:00,363.83,0.11,8.31,67.23,20.98,13.98,15.09,0.73,2
2022-06-17 10:00:00,367.16,0.08,8.48,70.81,20.74,15.19,16.25,0.6,2
2022-06-17 11:00:00,377.18,0.05,7.97,71.53,17.64,15.84,16.99,0.61,2
2022-06-17 12:00:00,383.85,0.03,7.97,60.08,14.31,14.49,15.67,0.65,2
2022-06-17 13:00:00,383.85,0.03,7.54,41.48,8.94,11.96,13.35,0.9,2
2022-06-17 14:00:00,377.18,0.0,6.17,30.4,5.01,10.45,12.37,1.19,2
2022-06-17 15:00:00,363.83,0.0,4.88,26.82,3.25,9.59,12.01,1.33,1
2022-06-17 16:00:00,360.49,0.0,3.94,24.68,2.32,8.85,11.38,1.39,1
2022-06-17 17:00:00,360.49,0.0,3.68,23.25,1.94,8.63,11.1,1.41,1
2022-06-17 18:00:00,360.49,0.0,3.68,21.82,1.61,8.2,10.53,1.36,1
2022-06-17 19:00:00,350.48,0.0,3.47,20.56,1.33,7.55,9.76,1.36,1
2022-06-17 20:00:00,347.14,0.0,3.17,19.13,1.28,7.25,9.52,1.46,1
2022-06-17 21:00:00,350.48,0.0,3.13,17.88,1.37,7.42,9.72,1.58,1
2022-06-17 22:00:00,353.81,0.0,3.34,17.34,1.59,7.8,9.95,1.58,1
2022-06-17 23:00:00,357.15,0.0,3.51,17.52,1.8,8.21,9.98,1.49,1
2022-06-18 00:00:00,360.49,0.0,3.64,18.42,1.97,8.43,9.91,1.39,1
2022-06-18 01:00:00,363.83,0.02,3.94,20.74,2.29,8.41,9.77,1.25,1
2022-06-18 02:00:00,373.84,0.1,4.24,23.96,2.47,8.24,9.88,1.2,1
2022-06-18 03:00:00,367.16,0.14,4.03,32.19,2.86,8.21,10.11,1.06,1
2022-06-18 04:00:00,347.14,0.11,3.26,47.21,3.81,8.24,9.93,0.69,1
2022-06-18 05:00:00,343.8,0.1,2.74,56.51,4.29,8.24,9.66,0.63,1
2022-06-18 06:00:00,343.8,0.1,2.42,63.66,4.83,8.51,9.75,0.67,1
2022-06-18 07:00:00,357.15,0.11,2.48,70.81,5.96,10.2,11.34,0.77,2
2022-06-18 08:00:00,380.52,0.13,3.21,81.54,8.94,14.78,15.84,0.79,2
2022-06-18 09:00:00,390.53,0.13,3.9,91.55,11.44,18.63,19.51,0.64,2
2022-06-18 10:00:00,383.85,0.11,4.07,91.55,10.73,18.63,19.42,0.59,2
2022-06-18 11:00:00,380.52,0.06,4.5,87.98,10.49,16.78,17.66,0.66,2
2022-06-18 12:00:00,383.85,0.04,5.74,82.97,11.92,16.11,17.17,0.78,2
2022-06-18 13:00:00,403.88,0.03,7.37,72.24,11.68,16.69,18.15,1.19,2
2022-06-18 14:00:00,420.57,0.0,7.97,57.94,9.54,17.24,19.28,1.49,2
2022-06-18 15:00:00,410.56,0.0,7.8,49.35,8.82,17.39,19.89,1.46,2
2022-06-18 16:00:00,403.88,0.0,7.37,41.13,7.99,17.23,19.97,1.44,2
2022-06-18 17:00:00,400.54,0.0,6.85,34.69,6.97,16.58,19.35,1.46,2
2022-06-18 18:00:00,393.87,0.0,6.6,30.04,6.08,15.52,18.05,1.41,2
2022-06-18 19:00:00,380.52,0.0,5.91,27.54,4.95,14.28,16.37,1.31,2
2022-06-18 20:00:00,373.84,0.0,5.14,25.75,3.55,13.69,15.5,1.42,2
2022-06-18 21:00:00,373.84,0.0,4.54,23.6,2.53,13.48,15.1,1.63,2
2022-06-18 22:00:00,373.84,0.0,4.28,22.35,2.06,13.77,15.37,1.82,2
2022-06-18 23:00:00,370.5,0.0,4.11,23.25,1.91,13.95,15.57,1.76,2
2022-06-19 00:00:00,363.83,0.0,4.03,25.75,1.94,13.79,15.42,1.63,2
2022-06-19 01:00:00,367.16,0.03,4.24,28.25,2.09,13.4,15.06,1.47,2
2022-06-19 02:00:00,380.52,0.13,4.67,30.76,2.41,13.34,15.29,1.42,2
2022-06-19 03:00:00,373.84,0.22,4.41,38.98,3.19,13.13,15.29,1.33,2
2022-06-19 04:00:00,343.8,0.09,3.98,50.07,5.3,12.07,13.99,0.87,2
2022-06-19 05:00:00,340.46,0.08,3.81,52.21,5.9,11.33,12.98,0.89,2
